context,item_id,alternative_id,nudge_type,action,reward,algorithm,dwell_time_ms,is_exploration
"[0.7, -0.7, -0.2805555555555556, 0.3178294573643411, -0.17346938775510215, 0.0, 0.0, 0.0, 1.0, 0.7450317909798468, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",145578,145532,N6,accept,0.7899999999999999,ts,2313,0
"[0.9285714285714285, -0.9285714285714285, -0.8614742698191933, -0.1540880503144654, -0.4507042253521127, 0.0, 0.0, 0.0, 1.0, 0.6777747650313385, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",87864,117003,N6,accept,0.95,ts,567,1
"[0.24999999999999997, -0.24999999999999997, 0.06028476219327483, 0.2600732600732601, 0.17391304347826086, 0.0, 0.0, 0.0, 1.0, 0.7119707109018438, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",86743,169335,N6,accept,0.475,ts,2274,0
"[0.3636363636363637, -0.3636363636363637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8742764353476687, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",123548,123174,N6,accept,0.5545454545454546,ts,1234,0
"[0.043062200956937836, -0.043062200956937836, -0.7623062616243025, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.609666983514401, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",90708,54196,N6,accept,0.33014354066985646,ts,1517,1
"[0.8571428571428572, -0.8571428571428572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9644999904246006, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16649,16650,N6,accept,0.8999999999999999,ts,2790,0
"[0.36974789915966383, -0.36974789915966383, -0.5314285714285715, 1.0, -0.3448275862068966, 0.0, 0.0, 0.0, 1.0, 0.5347928699556858, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",104679,155668,N6,accept,0.5588235294117647,ts,2554,0
"[0.8233766233766233, -0.8233766233766233, -0.64, -0.64, -0.13999999999999999, 0.0, 0.0, 0.0, 1.0, 0.671691167781741, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",122718,66862,N6,accept,0.8763636363636362,ts,1408,1
"[0.396078431372549, -0.396078431372549, -0.06984866123399301, -0.2669039145907473, 0.9285714285714286, 0.0, 0.0, 0.0, 1.0, 0.6685098272503658, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21089,138627,N6,accept,0.5772549019607842,ts,2933,1
"[0.15999999999999998, -0.15999999999999998, 0.03777501037775011, 0.7087378640776699, 0.2105263157894737, 0.0, 0.0, 0.0, 1.0, 0.629122681326625, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",59415,15171,N6,accept,0.412,ts,1639,0
"[0.25000000000000006, -0.25000000000000006, -0.0646666666666667, -0.043824701195219126, -0.13265306122448986, 0.0, 0.0, 0.0, 1.0, 0.7677835227290333, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",138640,127487,N6,accept,0.475,ts,456,1
"[0.25, -0.25, 0.15830115830115837, 0.02976190476190476, 0.13636363636363635, 0.0, 0.0, 0.0, 1.0, 0.7408404640993043, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",106979,117045,N6,accept,0.475,ts,1170,0
"[0.16666666666666663, -0.16666666666666663, -0.5250181290790428, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.6812146778495171, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",141748,63863,N6,accept,0.41666666666666663,ts,1390,1
"[0.7066666666666667, -0.7066666666666667, 0.10987791342952277, 0.43908045977011495, -0.25, 0.0, 0.0, 0.0, 1.0, 0.7602704837036794, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",155692,169349,N6,accept,0.7946666666666666,ts,752,0
"[0.13333333333333328, -0.13333333333333328, -0.07126567844925884, -0.028901734104046242, -0.07999999999999999, 0.0, 0.0, 0.0, 1.0, 0.7421727843140296, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",87098,143094,N6,accept,0.39333333333333326,ts,1349,0
"[0.4545454545454546, -0.4545454545454546, -0.29375, 0.00872093023255814, 0.9130434782608695, 0.0, 0.0, 0.0, 1.0, 0.680880781236504, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",31972,108828,N3,dismiss,-0.3,ts,1497,1
"[0.35483870967741926, -0.35483870967741926, -0.25974025974025977, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.790742212554951, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",63937,48997,N1,dismiss,-0.3,ts,878,1
"[0.20000000000000007, -0.20000000000000007, -0.006303915063039193, 0.019943019943019943, -0.5, 0.0, 0.0, 0.0, 1.0, 0.7196391729676981, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43335,135483,N6,accept,0.44000000000000006,ts,2236,1
"[0.01111111111111112, -0.01111111111111112, -0.3, -0.32608695652173914, -0.15999999999999998, 0.0, 0.0, 0.0, 1.0, 0.5509877827836802, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",155815,79360,N6,accept,0.30777777777777776,ts,2322,1
"[0.7058823529411765, -0.7058823529411765, 0.0, 0.616, -0.4444444444444444, 0.0, 0.0, 0.0, 1.0, 0.7517264224249655, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",170190,170191,N6,accept,0.7941176470588236,ts,2479,1
"[0.15, -0.15, 0.0, 1.0, 0.22000000000000003, 0.0, 0.0, 0.0, 1.0, 0.606119320395968, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",74187,151787,N6,accept,0.40499999999999997,ts,1814,1
"[0.4444444444444445, -0.4444444444444445, 0.011142061281337007, -0.6607142857142857, -0.5599999999999999, 0.0, 0.0, 0.0, 1.0, 0.6802432652968127, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",63093,132873,N6,accept,0.6111111111111112,ts,1208,1
"[0.5636363636363637, -0.5636363636363637, 0.23355263157894735, 0.005797101449275362, 0.8333333333333334, 0.0, 0.0, 0.0, 1.0, 0.7241369127393539, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",123021,107659,N6,accept,0.6945454545454546,ts,551,1
"[0.1200000000000001, -0.1200000000000001, 0.1455847255369929, -0.08011869436201781, -0.52, 0.0, 0.0, 0.0, 1.0, 0.6248074521533694, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",57278,59423,N6,accept,0.38400000000000006,ts,916,0
"[0.20000000000000007, -0.20000000000000007, 0.0, 0.019943019943019943, -0.5, 0.0, 0.0, 0.0, 1.0, 0.7221449098484211, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",189329,135481,N6,accept,0.44000000000000006,ts,1275,1
"[0.72, -0.72, 0.2222222222222222, 0.4, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7939351965744494, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",30621,74186,N6,accept,0.804,ts,2535,1
"[0.8733333333333334, -0.8733333333333334, -0.12300000000000004, 0.32061068702290074, 0.1, 0.0, 0.0, 0.0, 1.0, 0.8242602305428668, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",80035,87098,N6,accept,0.9113333333333333,ts,2338,1
"[0.010909090909090839, -0.010909090909090839, -0.7835593220338983, -0.14285714285714285, -0.08333333333333333, 0.0, 0.0, 0.0, 1.0, 0.5355134964909132, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",51122,115323,N6,accept,0.3076363636363636,ts,886,0
"[0.4, -0.4, -0.5504587155963302, 0.25333333333333335, 0.09090909090909091, 0.0, 0.0, 0.0, 1.0, 0.6662135825265716, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",63869,63878,N6,accept,0.58,ts,851,1
"[0.712, -0.712, -0.7137745974955277, -0.5372340425531915, -0.33999999999999997, 0.0, 0.0, 0.0, 1.0, 0.6223703109041507, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19596,106004,N6,accept,0.7984,ts,564,1
"[0.2777777777777778, -0.2777777777777778, -0.29790794979079493, -0.10743801652892562, -0.125, 0.0, 0.0, 0.0, 1.0, 0.6965685200183934, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",86760,78130,N6,accept,0.49444444444444446,ts,514,1
"[0.25925925925925924, -0.25925925925925924, -0.7192909280500521, -0.18, 0.020000000000000018, 0.0, 0.0, 0.0, 1.0, 0.6388231520555585, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",141707,63997,N6,accept,0.48148148148148145,ts,2815,1
"[0.20000000000000007, -0.20000000000000007, -0.2510779436152571, -0.03064066852367688, -0.04, 0.0, 0.0, 0.0, 1.0, 0.7234242846624658, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",30201,31973,N6,accept,0.44000000000000006,ts,2698,1
"[0.3636363636363637, -0.3636363636363637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8742764353476687, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",123031,123174,N6,accept,0.5545454545454546,ts,1188,0
"[0.375, -0.375, 0.07148288973384026, -0.5597826086956522, 0.4, 0.0, 0.0, 0.0, 1.0, 0.6671768370261847, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",85163,154734,N6,accept,0.5625,ts,2458,0
"[0.9442857142857142, -0.9442857142857142, -0.1, -0.8571428571428571, -0.9099999999999999, 0.0, 0.0, 0.0, 1.0, 0.6872767360360263, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",153856,79461,N6,accept,0.9609999999999999,ts,477,1
"[0.09090909090909098, -0.09090909090909098, -0.20200000000000004, 0.075, 0.7391304347826086, 0.0, 0.0, 0.0, 1.0, 0.5807212711570711, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",162892,174773,N6,accept,0.36363636363636365,ts,1404,1
"[0.3636363636363637, -0.3636363636363637, -0.056651017214397456, -0.002840909090909091, 0.16666666666666666, 0.0, 0.0, 0.0, 1.0, 0.8094824635768882, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",74280,74278,N1,accept,0.5545454545454546,ts,2585,1
"[0.09999999999999998, -0.09999999999999998, 0.0027855153203343017, -0.020172910662824207, 0.13636363636363635, 0.0, 0.0, 0.0, 1.0, 0.7443737934329575, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",82377,123852,N6,accept,0.37,ts,2429,0
"[0.9400000000000001, -0.9400000000000001, -0.05250000000000003, -0.18333333333333332, 1.0, 0.0, 0.0, 0.0, 1.0, 0.7728199588411944, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",112476,42569,N3,dismiss,-0.3,ts,1319,1
"[0.29508196721311475, -0.29508196721311475, 0.08034970857618651, 0.005714285714285714, -0.19999999999999998, 0.0, 0.0, 0.0, 1.0, 0.7731071386416084, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",64290,54520,N6,accept,0.5065573770491802,ts,2580,1
"[0.56, -0.56, -0.42857142857142855, 1.0, -0.625, 0.0, 0.0, 0.0, 1.0, 0.5504867989833275, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",104681,169349,N6,accept,0.692,ts,2005,0
"[0.3636363636363637, -0.3636363636363637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8742764353476687, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",123010,123174,N6,accept,0.5545454545454546,ts,2742,0
"[0.808695652173913, -0.808695652173913, 0.15907335907335912, -0.05555555555555555, 0.1599999999999999, 0.0, 0.0, 0.0, 1.0, 0.8480449897760274, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",179650,114138,N6,accept,0.8660869565217391,ts,1206,1
"[0.25, -0.25, -0.316628701594533, -0.011428571428571429, 0.13636363636363635, 0.0, 0.0, 0.0, 1.0, 0.7065666744509789, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",117111,117045,N6,accept,0.475,ts,922,0
"[0.5170454545454546, -0.5170454545454546, 0.0, 0.09615384615384616, 0.07999999999999999, 0.0, 0.0, 0.0, 1.0, 0.8641184121191714, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",74187,87407,N6,accept,0.6619318181818181,ts,624,0
"[0.050000000000000044, -0.050000000000000044, 0.23767935121646902, 0.28, -0.21999999999999997, 0.0, 0.0, 0.0, 1.0, 0.5753341503687988, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",115984,94324,N6,accept,0.335,ts,2690,0
"[0.7257142857142858, -0.7257142857142858, -0.25974025974025977, -0.024734982332155476, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8608149912248749, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",63899,48997,N6,accept,0.808,ts,1354,1
"[0.20000000000000007, -0.20000000000000007, 0.18088235294117644, 0.011299435028248588, -0.5, 0.0, 0.0, 0.0, 1.0, 0.6639474986889986, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",108741,93935,N6,accept,0.44000000000000006,ts,2259,1
"[0.01111111111111112, -0.01111111111111112, -0.3, -0.3541666666666667, -0.13999999999999999, 0.0, 0.0, 0.0, 1.0, 0.5511658124955352, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",155816,79360,N6,accept,0.30777777777777776,ts,842,1
"[0.9285714285714285, -0.9285714285714285, -0.4172461752433937, 0.031446540880503145, 0.6901408450704226, 0.0, 0.0, 0.0, 1.0, 0.7363511691399339, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",87864,57551,N6,accept,0.95,ts,2340,1
"[0.12500000000000006, -0.12500000000000006, 0.0, -0.2896825396825397, -0.08695652173913043, 0.0, 0.0, 0.0, 1.0, 0.7064268910671658, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",110121,128281,N6,accept,0.3875,ts,1248,0
"[0.20000000000000007, -0.20000000000000007, -0.20380601596071202, -0.10160427807486631, 0.875, 0.0, 0.0, 0.0, 1.0, 0.60435783142046, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",162740,107554,N6,accept,0.44000000000000006,ts,2251,1
"[0.14000000000000004, -0.14000000000000004, -0.22411873840445268, 0.21774193548387097, 0.0, 0.0, 0.0, 0.0, 1.0, 0.6765349528710729, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",59417,115226,N6,accept,0.398,ts,1295,1
"[0.2, -0.2, -0.8373109243697479, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.660303957852938, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54201,110501,N6,accept,0.43999999999999995,ts,2740,1
"[0.3636363636363637, -0.3636363636363637, -0.1836734693877551, 0.028169014084507043, 0.36363636363636365, 0.0, 0.0, 0.0, 1.0, 0.7270569980234165, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",123023,123174,N6,accept,0.5545454545454546,ts,950,1
"[0.47058823529411764, -0.47058823529411764, 0.15384615384615385, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8490503635579928, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",156353,18570,N6,accept,0.6294117647058823,ts,2024,1
"[0.2, -0.2, -0.3347401155042204, -0.5778546712802768, 0.46153846153846156, 0.0, 0.0, 0.0, 1.0, 0.5320424033910545, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",179677,185524,N6,accept,0.43999999999999995,ts,869,1
"[0.22222222222222215, -0.22222222222222215, 0.11641443538998836, 0.8041237113402062, -0.15, 0.0, 0.0, 0.0, 1.0, 0.6299944825946722, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",139804,78003,N6,accept,0.4555555555555555,ts,1739,0
"[0.47058823529411764, -0.47058823529411764, 0.07142857142857142, -0.5081967213114754, 0.06000000000000001, 0.0, 0.0, 0.0, 1.0, 0.7627203820740563, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",118798,70937,N6,accept,0.6294117647058823,ts,738,0
"[0.8571428571428572, -0.8571428571428572, 0.0, 0.28, -0.16, 0.0, 0.0, 0.0, 1.0, 0.8591037055629764, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",174924,174927,N6,accept,0.8999999999999999,ts,2192,1
"[0.8833333333333333, -0.8833333333333333, 0.0, -0.3118279569892473, -0.13999999999999999, 0.0, 0.0, 0.0, 1.0, 0.860770258917622, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",126323,125786,N6,accept,0.9183333333333332,ts,1125,1
"[0.3000000000000001, -0.3000000000000001, -0.528957528957529, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7249105321469098, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",85444,85446,N6,accept,0.51,ts,676,0
"[0.20000000000000007, -0.20000000000000007, -0.16684045881126172, -0.37714285714285717, 0.4117647058823529, 0.0, 0.0, 0.0, 1.0, 0.6024685708260071, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",78003,115245,N6,accept,0.44000000000000006,ts,1966,0
"[0.56, -0.56, -0.0009990009990009777, 0.5495049504950495, -0.4, 0.0, 0.0, 0.0, 1.0, 0.7384325320464852, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",170191,169349,N6,accept,0.692,ts,2462,0
"[0.55, -0.55, 0.0, 0.006872852233676976, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9173977756641208, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",106148,106147,N6,accept,0.685,ts,1352,0
"[0.5, -0.5, 0.03799999999999997, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8941504794086983, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",69946,16718,N6,accept,0.6499999999999999,ts,1397,1
"[0.5833333333333333, -0.5833333333333333, -0.04175365344467641, -0.2, -0.06000000000000005, 0.0, 0.0, 0.0, 1.0, 0.8435393464277561, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",141805,113027,N6,accept,0.7083333333333333,ts,1939,0
"[0.24999999999999997, -0.24999999999999997, 0.06028476219327483, 0.2600732600732601, 0.17391304347826086, 0.0, 0.0, 0.0, 1.0, 0.7119707109018438, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",86743,169335,N6,accept,0.475,ts,812,0
"[0.5111111111111111, -0.5111111111111111, -0.0021154427319431935, 0.34076433121019106, 0.16666666666666666, 0.0, 0.0, 0.0, 1.0, 0.7937585263005966, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",104690,61314,N6,accept,0.6577777777777778,ts,2785,1
"[0.3, -0.3, -0.20025031289111397, 0.0, 0.02500000000000006, 0.0, 0.0, 0.0, 1.0, 0.7821560750924307, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",53366,81462,N6,accept,0.51,ts,2869,1
"[0.18749999999999997, -0.18749999999999997, -0.3652501344809037, -0.02857142857142857, 0.043478260869565216, 0.0, 0.0, 0.0, 1.0, 0.6940254038479327, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",84737,92709,N6,accept,0.43124999999999997,ts,1780,1
"[0.1666666666666667, -0.1666666666666667, 0.0, 0.3, 0.22000000000000003, 0.0, 0.0, 0.0, 1.0, 0.6901568741775026, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41286,61090,N6,accept,0.4166666666666667,ts,1918,0
"[0.25, -0.25, 0.0, -0.008595988538681949, 0.13636363636363635, 0.0, 0.0, 0.0, 1.0, 0.8012276518471559, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43088,117045,N6,accept,0.475,ts,1691,0
"[0.12499999999999999, -0.12499999999999999, -0.4235294117647059, 0.017605633802816902, -0.35294117647058826, 0.0, 0.0, 0.0, 1.0, 0.6009292107713861, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",120828,110153,N6,accept,0.38749999999999996,ts,2562,0
"[0.5588235294117647, -0.5588235294117647, -0.09674185463659146, 0.3942307692307692, 0.06666666666666667, 0.0, 0.0, 0.0, 1.0, 0.7854924898740283, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",58951,155692,N6,accept,0.6911764705882353,ts,798,1
"[0.20000000000000004, -0.20000000000000004, -0.08571428571428572, 0.18253968253968253, 0.0625, 0.0, 0.0, 0.0, 1.0, 0.7278160105377319, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",115390,104963,N6,accept,0.44,ts,1645,0
"[0.2000000000000001, -0.2000000000000001, 0.1744127936031983, 0.12962962962962962, -0.1, 0.0, 0.0, 0.0, 1.0, 0.7024844421991034, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",146547,83437,N6,accept,0.44000000000000006,ts,2764,1
"[0.5, -0.5, -0.18852459016393436, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8459637063264451, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",85446,122732,N6,accept,0.6499999999999999,ts,1592,0
"[0.5636363636363637, -0.5636363636363637, -0.08565072302558394, -0.022408963585434174, 0.6666666666666666, 0.0, 0.0, 0.0, 1.0, 0.7736506522322145, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",166050,108839,N6,accept,0.6945454545454546,ts,1293,1
"[0.02857142857142844, -0.02857142857142844, -0.3211788211788212, -0.022792022792022793, 0.5200000000000001, 0.0, 0.0, 0.0, 1.0, 0.5622519721506657, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",117054,185707,N6,accept,0.3199999999999999,ts,2525,1
"[0.6, -0.6, -0.10370370370370366, 0.3348623853211009, 0.3333333333333333, 0.0, 0.0, 0.0, 1.0, 0.7454021480082622, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",164355,29663,N6,accept,0.72,ts,880,1
"[0.9357142857142856, -0.9357142857142856, 0.1, -0.42857142857142855, -0.8, 0.0, 0.0, 0.0, 1.0, 0.7292168513530308, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",153856,18239,N6,accept,0.9549999999999998,ts,421,1
"[0.02500000000000002, -0.02500000000000002, 0.20627261761158033, -0.06, -0.039999999999999994, 0.0, 0.0, 0.0, 1.0, 0.6632687757964634, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",151774,62540,N6,accept,0.3175,ts,2132,0
"[0.28476821192052976, -0.28476821192052976, 0.0, -0.021806853582554516, -0.4166666666666667, 0.0, 0.0, 0.0, 1.0, 0.7595229641394782, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",103704,145523,N6,accept,0.49933774834437084,ts,1417,0
"[0.5, -0.5, 0.14336917562724016, 0.3761467889908257, -0.5199999999999999, 0.0, 0.0, 0.0, 1.0, 0.6826397230933525, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19612,19597,N6,accept,0.6499999999999999,ts,2587,1
"[0.20000000000000007, -0.20000000000000007, -0.2029226170707406, -0.019943019943019943, -0.14285714285714285, 0.0, 0.0, 0.0, 1.0, 0.7129672471280549, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15533,31975,N6,accept,0.44000000000000006,ts,2046,1
"[0.1666666666666667, -0.1666666666666667, -0.7180327868852459, 0.005714285714285714, 0.03999999999999997, 0.0, 0.0, 0.0, 1.0, 0.6455649444844354, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15687,105899,N6,accept,0.4166666666666667,ts,747,0
"[0.5454545454545455, -0.5454545454545455, -0.3336259877085162, -0.01084010840108401, 0.8333333333333334, 0.0, 0.0, 0.0, 1.0, 0.6962574114398397, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",141852,141844,N6,accept,0.6818181818181819,ts,2082,1
"[0.16666666666666663, -0.16666666666666663, 0.1783402001177164, -0.022598870056497175, -0.020000000000000018, 0.0, 0.0, 0.0, 1.0, 0.738718586815135, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",87097,87100,N6,accept,0.41666666666666663,ts,428,1
"[0.25, -0.25, -0.04767184035476715, -0.02768166089965398, 0.07692307692307693, 0.0, 0.0, 0.0, 1.0, 0.7919332280675359, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",179676,21089,N6,accept,0.475,ts,1326,0
"[0.7, -0.7, -0.24200000000000002, -0.18333333333333332, 1.0, 0.0, 0.0, 0.0, 1.0, 0.6895957508951762, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",69946,42569,N6,accept,0.7899999999999999,ts,1146,1
"[0.3636363636363637, -0.3636363636363637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8742764353476687, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",123141,123174,N6,accept,0.5545454545454546,ts,835,0
"[0.3333333333333333, -0.3333333333333333, 0.11098779134295228, -0.07126436781609195, 0.25, 0.0, 0.0, 0.0, 1.0, 0.7467702677471373, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",155692,170191,N6,accept,0.5333333333333333,ts,1190,1
"[0.25, -0.25, 0.0, -0.008595988538681949, 0.13636363636363635, 0.0, 0.0, 0.0, 1.0, 0.8012276518471559, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43088,117045,N6,accept,0.475,ts,1634,0
"[0.20000000000000007, -0.20000000000000007, 0.026363636363636287, -0.008547008547008548, -0.14285714285714285, 0.0, 0.0, 0.0, 1.0, 0.7727351749443683, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",162722,31973,N6,accept,0.44000000000000006,ts,2585,1
"[0.75, -0.75, -0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8259011557847338, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",112476,93843,N6,accept,0.825,ts,923,1
"[0.8530612244897959, -0.8530612244897959, -0.3026455026455026, 0.10526315789473684, 0.631578947368421, 0.0, 0.0, 0.0, 1.0, 0.7372147538127957, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",180524,170138,N6,accept,0.897142857142857,ts,2695,0
